name,nameFull,class,pond,date,depth,freq,Name,
062.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\062.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0974_5.png,
065.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\065.bmp,5,BaxterPond41,NA,80 mm,8.0 MHz,0975_5.png,
068.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\068.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0976_5.png,
072.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\072.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0977_5.png,
073.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\073.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0978_5.png,
075.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\075.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0979_5.png,
083.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\083.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0980_5.png,
090.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\090.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0981_5.png,
092.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\092.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0982_5.png,
093.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\093.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0983_5.png,
094.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\094.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0984_5.png,
096.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\096.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0985_5.png,
097.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\097.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0986_5.png,
106.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\106.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0987_5.png,
107.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\107.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0988_5.png,
111.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\111.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0989_5.png,
113.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\113.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0990_5.png,
115.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\115.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0991_5.png,
117.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\117.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0992_5.png,
120.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\120.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0993_5.png,
124.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\124.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0994_5.png,
128.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\128.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0995_5.png,
129.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\129.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0996_5.png,
11-5.bmp,5 (190 images)\PondG7 2008 (5 images)\11-5.bmp,5,G7,06-02-08,80 mm,8.0 MHz,0997_5.png,
22-5.bmp,5 (190 images)\PondG7 2008 (5 images)\22-5.bmp,5,G7,06-02-08,80 mm,8.0 MHz,0998_5.png,
27-5.bmp,5 (190 images)\PondG7 2008 (5 images)\27-5.bmp,5,G7,06-02-08,80 mm,8.0 MHz,0999_5.png,
3-5.bmp,5 (190 images)\PondG7 2008 (5 images)\3-5.bmp,5,G7,06-02-08,80 mm,8.0 MHz,1000_5.png,
9-5.bmp,5 (190 images)\PondG7 2008 (5 images)\9-5.bmp,5,G7,06-02-08,80 mm,8.0 MHz,1001_5.png,
16.bmp,6 (25 images)\PondG7 2008 (2 images)\16.bmp,6,G7,06-02-08,80 mm,8.0 MHz,1002_6.png,
8.bmp,6 (25 images)\PondG7 2008 (2 images)\8.bmp,6,G7,06-02-08,80 mm,8.0 MHz,1003_6.png,
regression.bmp,7 (73 images)\Baxter051808 (1 image)\regression.bmp,7,NA,06-18-08,80 mm,8.0 MHz,1004_7.png,
23.bmp,"7 (73 images)\June 2, 2008 (3 images) Pond G7\23.bmp",7,G7,06-02-08,80 mm,8.0 MHz,1005_7.png,
2-re.bmp,"7 (73 images)\June 2, 2008 (3 images) Pond G7\2-re.bmp",7,G7\2,06-02-08,80 mm,8.0 MHz,1006_7.png,
7.bmp,"7 (73 images)\June 2, 2008 (3 images) Pond G7\7.bmp",7,G7,NA,80 mm,8.0 MHz,1007_7.png,
21-7.bmp,"7 (73 images)\Nov 14, 2008 (10 images)\21-7.bmp",7,NA,NA,80 mm,8.0 MHz,1008_7.png,
24-7.bmp,"7 (73 images)\Nov 14, 2008 (10 images)\24-7.bmp",7,NA,NA,80 mm,8.0 MHz,1009_7.png,
26-7.bmp,"7 (73 images)\Nov 14, 2008 (10 images)\26-7.bmp",7,NA,NA,80 mm,8.0 MHz,1010_7.png,
27-1.bmp,"7 (73 images)\Nov 14, 2008 (10 images)\27-1.bmp",7,NA,NA,80 mm,8.0 MHz,1011_7.png,
28-7.bmp,"7 (73 images)\Nov 14, 2008 (10 images)\28-7.bmp",7,NA,NA,80 mm,8.0 MHz,1012_7.png,
33-7.bmp,"7 (73 images)\Nov 14, 2008 (10 images)\33-7.bmp",7,NA,NA,80 mm,8.0 MHz,1013_7.png,
42-7.bmp,"7 (73 images)\Nov 14, 2008 (10 images)\42-7.bmp",7,NA,NA,80 mm,8.0 MHz,1014_7.png,
48-7.bmp,"7 (73 images)\Nov 14, 2008 (10 images)\48-7.bmp",7,NA,NA,80 mm,8.0 MHz,1015_7.png,
49-7.bmp,"7 (73 images)\Nov 14, 2008 (10 images)\49-7.bmp",7,NA,NA,80 mm,8.0 MHz,1016_7.png,
52-7.bmp,"7 (73 images)\Nov 14, 2008 (10 images)\52-7.bmp",7,NA,NA,80 mm,8.0 MHz,1017_7.png,
31-7.bmp,"7 (73 images)\Nov 5, 2008 (3 images)\31-7.bmp",7,NA,11-05-08,80 mm,8.0 MHz,1018_7.png,
67-7.bmp,"7 (73 images)\Nov 5, 2008 (3 images)\67-7.bmp",7,NA,11-05-08,80 mm,8.0 MHz,1019_7.png,
70-7.bmp,"7 (73 images)\Nov 5, 2008 (3 images)\70-7.bmp",7,NA,11-05-08,80 mm,8.0 MHz,1020_7.png,
112-1.bmp,Ask\1\112-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1021_1.png,
147-1.bmp,Ask\1\147-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1022_1.png,
157-1.bmp,Ask\1\157-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1023_1.png,
211-1.bmp,Ask\1\211-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1024_1.png,
25-1.bmp,Ask\1\25-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1025_1.png,
259-2.bmp,Ask\1\259-2.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1026_1.png,
260-1.bmp,Ask\1\260-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1027_1.png,
30-1.bmp,Ask\1\30-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1028_1.png,
34-1.bmp,Ask\1\34-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1029_1.png,
66-1.bmp,Ask\1\66-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1030_1.png,
8-1.bmp,Ask\1\8-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1031_1.png,
9-1.bmp,Ask\1\9-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1032_1.png,
93-1.bmp,Ask\1\93-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1033_1.png,
96-1.bmp,Ask\1\96-1.bmp,1,NA,02-03-09,80 mm,8.0 MHz,1034_1.png,
339-1.bmp,Ask\2\339-1.bmp,2,NA,03-13-09,80 mm,8.0 MHz,1035_2.png,
367-1.bmp,Ask\2\367-1.bmp,2,NA,03-13-09,80 mm,8.0 MHz,1036_2.png,
416-2.bmp,Ask\2\416-2.bmp,2,NA,03-13-09,80 mm,8.0 MHz,1037_2.png,
458-2.bmp,Ask\2\458-2.bmp,2,NA,03-13-09,80 mm,8.0 MHz,1038_2.png,
459-2.bmp,Ask\2\459-2.bmp,2,NA,03-13-09,80 mm,8.0 MHz,1039_2.png,
32-3.bmp,Ask\3\32-3.bmp,3,NA,02-03-09,80 mm,8.0 MHz,1040_3.png,
55-3.bmp,Ask\3\55-3.bmp,3,NA,02-03-09,80 mm,8.0 MHz,1041_3.png,
16.bmp,Ask\6\16.bmp,6,NA,06-02-08,80 mm,8.0 MHz,1042_6.png,
8.bmp,Ask\6\8.bmp,6,NA,06-02-08,80 mm,8.0 MHz,1043_6.png,
